ts,c_out_4_0,c_out_4_1,c_out_4_2,c_out_4_3,c_out_4_4,c_out_4_5,c_out_4_6,c_out_4_7,c_out_4_8,c_out_4_9,c_out_4_10,c_out_4_11,c_out_4_12,v_out_4_0,v_out_4_1,v_out_4_2,v_out_4_3,v_out_4_4,v_out_4_5,v_out_4_6,v_out_4_7,v_out_4_8,v_out_4_9,v_out_4_10,v_out_4_11,v_out_4_12,out_en_4_0,out_en_4_1,out_en_4_2,out_en_4_3,out_en_4_4,out_en_4_5,out_en_4_6,out_en_4_7,out_en_4_8,out_en_4_9,out_en_4_10,out_en_4_11,out_en_4_12,temp_4_0,temp_4_1,bootcause_4,bootcnt_4,uptime_4,resetcause_4,batt_mode_4,heater_on_4,conv_5v_en_4,latchup_4_0,latchup_4_1,latchup_4_2,latchup_4_3,latchup_4_4,latchup_4_5,latchup_4_6,latchup_4_7,latchup_4_8,latchup_4_9,latchup_4_10,latchup_4_11,latchup_4_12,vbat_v_4,vcc_c_4,batt_c_4,batt_v_4,batt_temp_4_0,batt_temp_4_1,device_type_4_0,device_type_4_1,device_type_4_2,device_type_4_3,device_type_4_4,device_type_4_5,device_type_4_6,device_type_4_7,device_status_4_0,device_status_4_1,device_status_4_2,device_status_4_3,device_status_4_4,device_status_4_5,device_status_4_6,device_status_4_7,dearm_status_4,wdt_cnt_gnd_4,wdt_cnt_i2c_4,wdt_cnt_can_4,wdt_cnt_csp_4_0,wdt_cnt_csp_4_1,wdt_gnd_left_4,wdt_i2c_left_4,wdt_can_left_4,wdt_csp_left_4_0,wdt_csp_left_4_1,batt_chrg_4,batt_dischrg_4,ant6_depl_4,ar6_depl_4
1722812310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1722812580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1722812610,8,4,5,3,0,8,13,-1,-3,0,0,13,13,0,366,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,295,291,1,113,1654957,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16066,-145,-579,16075,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,169170,0,0,5,5,-1,578,3,3
1722813180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1722813210,8,7,8,6,0,8,16,-1,-3,3,3,16,13,0,366,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,270,266,1,113,1655558,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,-143,-591,16042,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,168569,0,0,5,5,-1,590,3,3
1722813780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1722813810,8,10,5,3,0,8,16,2,-3,3,3,16,16,0,366,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,240,234,1,113,1656157,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,-145,-588,16011,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,167970,0,0,5,5,-1,587,3,3
1722814380,8,7,8,6,0,11,16,2,-3,6,6,16,16,0,366,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,207,203,2,113,1656728,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15974,-145,-571,15979,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,172789,0,0,5,5,-1,570,3,3
1722829590,6,7,4,567,0,8,2,178,-3,0,0,13,13,0,366,0,5029,0,0,153,0,5016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,325,321,1,113,175,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16066,-145,-908,16080,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,157580,0,0,5,5,0,908,3,3
1722829620,8,7,1,567,0,8,13,-1,0,3,0,13,13,0,366,0,5008,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,325,319,1,103,12843616,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16051,-143,-915,16077,0,0,7,1,2,4,0,3,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,157550,0,0,5,5,0,915,3,3
1722829650,6,4,4,1008,-3,8,13,-1,253,0,0,10,13,0,366,0,5008,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,322,317,1,97,236,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16051,-143,-912,16073,0,0,7,1,2,4,0,0,4,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,157519,0,0,5,5,-1,911,3,3
1722829680,3,7,8,1005,0,4,5,-1,-3,0,0,16,10,0,366,0,5029,0,0,153,5032,5031,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,322,316,1,113,12843676,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16051,-143,-907,16071,0,0,7,2,1,4,3,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,157490,0,0,5,5,-1,906,3,3
1722829710,8,7,8,590,0,8,2,-1,-3,3,0,13,13,0,366,0,5029,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,320,315,1,113,12843706,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,-143,-912,16067,0,0,7,1,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157459,0,0,5,5,-1,911,3,3
1722829740,8,7,4,1011,0,8,13,178,253,3,0,13,10,0,366,0,5008,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,320,314,1,113,324,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16051,-143,-905,16065,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,157431,0,0,5,5,0,905,3,3
1722829770,6,1,4,1136,0,114,13,2,-3,0,0,13,13,0,12007,0,5029,0,5038,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,317,313,1,113,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15897,-145,-2093,15976,0,0,7,2,2,4,0,0,4,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157400,0,0,5,5,0,2093,3,3
1722829800,8,1261,4,1148,0,1,5,178,-3,0,0,10,10,0,11930,0,5029,0,5038,0,5047,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,317,312,1,97,38,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15913,-145,-2115,15957,0,0,7,1,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157370,0,0,5,5,-1,2114,3,3
1722829830,3,1261,5,1145,0,467,16,-1,253,0,0,16,13,0,11946,0,5029,0,5023,153,0,5016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,317,311,1,113,67,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15897,-143,-2115,15947,0,0,7,2,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1,2,0,0,0,0,157340,0,0,5,5,0,2104,3,3
1722829860,8,7,5,1145,0,467,13,-1,253,0,0,13,13,0,11946,0,5008,0,0,168,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,317,311,1,103,98,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15882,-143,-2112,15938,0,0,7,1,2,4,3,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157310,0,0,5,5,-1,2111,3,3
1722829890,6,1261,8,1232,0,467,16,-1,-3,0,0,13,13,0,11946,0,5029,0,0,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,315,311,1,97,128,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15882,-143,-2109,15932,0,0,7,2,1,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,157280,0,0,5,5,-1,2108,3,3
1722829920,3,1261,8,1187,0,467,2,-1,-3,0,0,13,13,0,11946,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,315,311,1,113,12843916,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15882,-145,-2129,15923,0,0,7,2,2,3,3,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,157249,0,0,5,5,0,2129,3,3
1722829950,8,1261,4,1136,0,4,16,2,-3,0,0,16,13,0,11930,0,5029,0,5023,153,5032,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,317,311,1,113,188,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15867,-143,-2113,15919,0,0,7,2,2,3,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,157220,0,0,5,5,0,2113,3,3
1722829980,3,1261,8,1142,0,4,2,2,-3,0,0,13,13,0,11946,0,5029,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,317,312,1,113,218,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15867,-145,-2106,15913,0,0,7,2,1,3,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157191,0,0,5,5,0,2106,3,3
1722830010,8,1261,5,1244,0,470,5,-1,-3,0,0,13,13,0,11930,0,5008,0,0,153,5032,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,317,312,1,113,594,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15851,-145,-2106,15906,0,0,7,2,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,157161,0,0,5,5,0,2106,3,3
1722830040,6,1261,8,1256,0,476,13,184,-3,0,0,13,13,0,11930,0,5008,0,5038,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,317,312,1,113,278,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15851,-143,-2147,15898,0,0,7,2,2,4,0,3,4,0,1,1,1,1,1,0,0,0,1,36,0,0,0,0,157130,0,0,5,5,0,2147,3,3
1722830070,3,1258,8,1160,0,470,13,2,0,3,0,13,10,0,11946,0,5029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,317,313,1,103,308,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15836,-143,-2147,15892,0,0,7,2,2,4,0,3,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,157100,0,0,5,5,0,2147,3,3
1722830100,8,1258,8,569,0,473,16,175,-3,3,0,13,13,0,11946,0,5008,0,5023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,317,314,1,113,338,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15836,-143,-2161,15886,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,157070,0,0,5,5,0,2161,3,3
1722830130,3,1261,5,1145,0,473,5,-1,-3,0,0,13,13,0,0,0,5008,0,0,0,0,5016,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,320,314,1,97,1672478,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15836,-143,-2153,15879,0,0,7,2,2,3,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157040,0,0,5,5,0,2153,3,3
1722830160,3,1261,4,1139,0,1,2,-1,-3,0,0,13,13,0,11930,0,5008,0,5038,153,0,5016,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,320,315,1,113,398,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15836,-143,-2117,15874,0,0,7,2,2,4,0,0,4,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,157010,0,0,5,5,0,2117,3,3
1722830190,3,1258,5,1253,0,473,16,178,250,0,0,13,13,0,0,0,5008,0,5023,153,0,5016,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,320,315,1,113,1672537,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15821,-145,-2142,15868,0,0,7,2,2,4,0,3,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,156980,0,0,5,5,-1,2141,3,3
1722830220,8,7,5,1250,0,4,13,-1,-3,0,0,13,13,0,11946,0,5029,0,5038,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,320,316,1,113,804,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15821,-143,-2145,15862,0,0,7,2,1,3,0,3,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,156950,0,0,5,5,-1,2144,3,3
1722830250,5,7,8,1196,0,473,5,2,-3,0,0,13,13,0,11930,0,5029,0,5023,153,0,5016,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,322,316,1,113,488,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15805,-145,-2134,15855,0,0,7,2,2,3,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,156920,0,0,5,5,0,2134,3,3
1722830280,8,1261,5,1199,0,479,2,-1,253,0,0,13,13,0,11946,0,5029,0,5023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,322,317,1,113,518,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15805,-145,-2144,15849,0,0,7,2,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,156890,0,0,5,5,0,2144,3,3
1722830310,5,1261,8,1199,-3,4,2,178,0,0,0,13,13,0,0,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,322,317,1,113,548,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15775,-143,-2141,15844,0,0,7,2,1,4,3,3,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,156860,0,0,5,5,-1,2140,3,3
1722830340,8,4,5,561,0,4,2,-1,-3,0,0,13,13,0,12007,0,5029,0,5038,153,5032,5016,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,322,318,1,103,578,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15913,-143,-929,15928,0,0,7,2,2,3,0,3,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,156829,0,0,5,5,-1,928,3,3
1722830370,5,7,8,921,0,11,13,2,253,0,0,13,13,0,427,0,5029,0,0,153,5032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,322,319,1,113,12844366,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15928,-145,-926,15937,0,0,7,2,2,3,3,0,0,0,1,1,1,1,1,0,0,0,1,32,0,0,0,0,156799,0,0,5,5,-1,925,3,3
1722830400,5,7,4,567,-3,4,13,178,0,3,0,13,13,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,322,318,1,113,12843349,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15959,-143,-607,15966,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,1,0,1,36,0,0,0,0,156770,0,0,5,5,0,607,3,3
1722830430,3,7,8,569,0,8,13,-1,253,0,0,16,13,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,322,318,1,113,1672778,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-143,-578,15971,0,0,7,1,1,4,3,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,156740,0,0,5,5,0,578,3,3
1722830460,3,7,5,3,-3,8,13,2,-3,0,0,13,13,0,381,0,0,0,0,153,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,322,317,1,103,12844456,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-143,-594,15969,0,0,7,2,2,4,0,0,4,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,156710,0,0,5,5,0,594,3,3
1722830490,5,10,4,3,0,11,13,-1,-3,3,0,13,13,0,0,0,0,0,0,153,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,322,317,1,113,12844486,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-143,-581,15971,0,0,7,2,2,3,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,156679,0,0,5,5,-1,580,3,3
1722830520,8,7,8,3,0,4,16,-1,-3,0,0,13,13,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,320,316,1,103,12844516,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-143,-574,15971,0,0,7,1,1,4,3,0,4,0,1,1,1,1,0,1,0,0,1,36,0,0,0,0,156649,0,0,5,5,0,574,3,3
1722849750,8,10,8,1005,0,11,8,2,0,3,3,16,16,0,0,0,5029,0,0,0,5032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,262,254,1,113,1037,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16127,-145,1182,16138,0,0,7,2,1,3,0,0,4,0,1,1,1,1,1,0,0,0,1,36,0,0,0,0,137419,0,0,5,5,2083,901,3,3
1722849780,11,10,8,561,3,8,16,2,0,6,3,16,19,0,366,0,5008,0,0,153,5032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,267,258,1,103,1692127,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,16127,-145,1230,16147,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137390,0,0,5,5,2130,900,3,3
1722849810,8,13,7,564,0,11,16,2,250,6,6,19,16,0,366,0,5008,0,0,137,0,5016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,272,262,1,97,1096,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16143,-145,1276,16157,0,0,7,2,2,3,3,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137360,0,0,5,5,2170,894,3,3
1722849840,8,10,7,1011,0,8,16,-1,0,6,6,19,16,0,366,0,5008,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,275,266,1,113,1127,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16127,-145,967,16136,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,137329,0,0,5,5,1865,898,3,3
1722849870,8,10,7,1005,0,8,16,2,3,3,6,16,16,0,0,0,5008,0,0,153,0,5016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,270,261,1,113,12863866,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15989,-147,-539,15997,0,0,7,2,2,4,0,3,4,0,1,1,1,1,0,1,0,0,1,2,0,0,0,0,137300,0,0,5,5,358,897,3,3
1722849900,8,13,8,587,0,11,16,2,0,6,3,16,16,0,366,0,5008,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,252,248,1,103,12863896,1,3,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,15913,-145,-875,15931,0,0,7,2,2,4,0,3,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137270,0,0,5,5,49,924,3,3
1722849930,8,10,8,1011,3,11,16,-1,0,3,3,16,16,0,366,0,5008,0,0,153,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,245,239,1,113,12863926,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15913,-145,-845,15918,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,137240,0,0,5,5,64,909,3,3
1722849960,11,1264,8,590,0,452,8,2,0,3,-9,16,16,0,11961,0,5008,0,5038,153,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,240,233,1,103,14,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15790,-145,-2004,15825,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,137210,0,0,5,5,83,2087,3,3
1722849990,8,1261,8,593,3,458,5,181,0,3,3,16,16,0,11961,0,5008,0,5038,0,5032,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,235,229,1,113,1692337,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,-145,-2043,15803,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,137180,0,0,5,5,95,2138,3,3
1722850020,8,1264,4,1178,0,458,5,184,0,3,6,16,16,0,11961,0,5008,0,0,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,232,226,1,113,1307,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15729,-143,-2043,15773,0,0,7,2,2,4,3,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137149,0,0,5,5,101,2144,3,3
1722850050,11,1264,8,1181,3,461,16,2,0,6,6,13,16,0,11961,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,230,225,1,113,105,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15713,-147,-2042,15757,0,0,7,2,1,4,0,0,0,0,1,1,1,1,1,1,0,0,1,36,0,0,0,0,137120,0,0,5,5,99,2141,3,3
1722850080,8,1261,8,1187,0,464,16,2,0,3,3,16,16,0,11961,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,230,223,1,113,135,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,-143,-2014,15763,0,0,7,1,1,4,0,0,4,0,1,1,1,1,1,1,0,0,1,2,0,0,0,0,137090,0,0,5,5,95,2109,3,3
1722850110,8,1261,8,1244,0,464,16,2,0,6,6,16,16,0,11961,0,5008,0,5038,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,227,223,1,103,164,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,-143,-1983,15760,0,0,7,1,2,4,0,0,4,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,137060,0,0,5,5,137,2120,3,3
1722850140,8,1261,8,1178,0,467,16,5,0,6,3,2,16,0,11961,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,230,224,1,113,1692487,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,-143,-1715,15778,0,0,7,2,2,4,3,0,4,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137030,0,0,5,5,434,2149,3,3
1722850170,8,1261,8,1178,0,467,16,2,0,6,3,16,16,0,11961,0,5008,0,5038,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,235,229,1,113,1692518,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15790,-145,-1115,15829,0,0,7,2,2,4,0,3,0,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,137000,0,0,5,5,994,2109,3,3
1722850200,11,1261,8,1247,3,467,16,2,0,12,3,16,16,0,11961,0,5008,0,5038,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,245,237,1,103,1692548,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15867,-147,-389,15898,0,0,7,2,2,4,3,3,4,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,136969,0,0,5,5,1725,2114,3,3
1722850230,11,1264,5,1154,0,467,16,2,0,6,3,19,16,0,11961,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,257,250,1,113,1517,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15928,-145,235,15964,0,0,7,1,2,4,0,0,4,0,1,1,1,1,0,0,0,0,1,36,0,0,0,0,136939,0,0,5,5,2338,2103,3,3
1722850260,11,1261,8,1244,0,467,19,2,0,3,3,16,16,0,11961,0,5008,0,5038,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,275,265,1,113,1547,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15943,-145,400,15992,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,1,0,1,36,0,0,0,0,136909,0,0,5,5,2520,2120,3,3
1722850290,11,1261,8,1160,0,467,16,2,0,6,3,16,16,0,11961,0,5008,0,5023,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,285,276,1,113,1576,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15943,-145,205,15981,0,0,7,1,2,4,0,3,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,136880,0,0,5,5,2347,2142,3,3
1722850320,11,1261,8,1193,3,470,16,2,0,3,3,16,16,0,11961,0,5008,0,5038,153,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,292,284,1,103,375,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15913,-143,-49,15961,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,136849,0,0,5,5,2089,2138,3,3
